combo,replication,revenue,perfect,difference
356,24,80064,85716,0.065938681
356,25,102120,119160,0.143001007
356,26,94512,99804,0.053023927
356,27,97344,107838,0.097312636
356,28,98064,110784,0.114818024
356,29,92712,100902,0.081167866
356,30,92748,99900,0.071591592
356,31,98448,109650,0.102161423
356,32,96516,108558,0.110926878
356,33,100728,111876,0.099646037
356,34,101664,118554,0.142466724
356,35,83772,87606,0.043764126
356,36,101604,115206,0.118066767
356,37,94608,106902,0.115002526
356,38,70152,79644,0.119180353
356,39,91356,99786,0.084480789
356,40,92712,98304,0.056884766
356,41,72036,80256,0.102422249
356,42,91620,98604,0.07082877
356,43,95652,108636,0.119518392
356,44,95520,102576,0.068788021
356,45,98880,111354,0.112021122
356,46,104124,120000,0.1323
356,47,61764,72492,0.147988744
356,48,95196,103020,0.075946418
356,49,93324,97956,0.047286537
357,0,103128,120000,0.1406
357,1,65160,75264,0.134247449
357,2,96132,111222,0.135674597
357,3,92880,103038,0.098584988
357,4,90624,99942,0.093234076
357,5,97200,111792,0.130528124
357,6,92844,101586,0.086055165
357,7,96540,110628,0.127345699
357,8,93984,106098,0.114177459
357,9,90516,97128,0.068075117
357,10,89064,95028,0.06276045
357,11,90120,99432,0.093651943
357,12,85464,87744,0.025984683
357,13,65544,74448,0.119600258
357,14,97980,112446,0.128648418
357,15,93864,103614,0.094099253
357,16,102696,120000,0.1442
357,17,96792,112152,0.136956987
357,18,92988,103968,0.105609418
357,19,90900,99294,0.08453683
357,20,52752,62544,0.156561781
357,21,91716,102156,0.10219664
357,22,90048,94884,0.050967497
357,23,100116,116262,0.138875987
357,24,84084,87876,0.043151714
357,25,92232,102228,0.09778143
357,26,83448,88008,0.051813472
357,27,96060,113304,0.152192332
357,28,103212,120000,0.1399
357,29,101016,114630,0.118764721
357,30,90804,99744,0.089629451
357,31,76488,82764,0.075830071
357,32,79620,84132,0.05363001
357,33,95076,106248,0.105150215
357,34,64692,75792,0.146453452
357,35,99276,116670,0.149087169
357,36,59856,71304,0.160552003
357,37,100920,117492,0.141047901
357,38,62844,74316,0.154367835
357,39,63144,74352,0.150742414
357,40,92124,101376,0.091264205
357,41,91032,102834,0.114767489
357,42,96588,110838,0.128566015
357,43,30048,35112,0.144224197
357,44,102828,120000,0.1431
357,45,91476,100494,0.089736701
357,46,92988,108684,0.144418682
357,47,95172,106824,0.109076612
357,48,76668,82524,0.070961175
357,49,24396,28116,0.132309006
358,0,87324,91800,0.04875817
358,1,85752,89508,0.04196273
358,2,76764,79716,0.037031462
358,3,90504,107832,0.160694414
358,4,82008,84852,0.033517183
358,5,97404,118656,0.179105987
358,6,94224,112530,0.16267662
358,7,96300,118698,0.188697366
358,8,96084,113154,0.150856355
358,9,69660,77724,0.103751737
358,10,78192,83604,0.064733745
358,11,91992,105744,0.130049932
358,12,89388,101598,0.120179531
358,13,93612,109896,0.148176458
358,14,85776,89880,0.045660881
358,15,93576,107154,0.126714822
358,16,85716,90360,0.051394422
358,17,91116,102024,0.10691602
358,18,88968,102234,0.129761136
358,19,93324,110898,0.158469945
358,20,71016,79188,0.103197454
358,21,91236,103098,0.115055578
358,22,89040,99972,0.109350618
358,23,89160,102372,0.129058727
358,24,79560,84024,0.053127678
358,25,96960,114000,0.149473684
358,26,92508,105918,0.126607376
358,27,86940,101658,0.144779555
358,28,51408,60000,0.1432
358,29,81336,84480,0.037215909
358,30,92052,101112,0.089603608
358,31,95232,112974,0.157044984
358,32,89004,102660,0.133021625
358,33,93900,113874,0.175404394
358,34,92100,104820,0.121350887
358,35,77460,81228,0.046387945
358,36,86580,91584,0.054638365
358,37,74952,80544,0.06942789
358,38,81036,85698,0.054400336
358,39,93444,107886,0.133863523
358,40,90072,105510,0.146317885
358,41,56856,67236,0.154381581
358,42,98052,119340,0.178381096
358,43,90204,103284,0.126641106
358,44,94332,109440,0.138048246
358,45,90648,99600,0.089879518
358,46,67344,75264,0.105229592
358,47,89184,100704,0.114394662
358,48,92256,103812,0.111316611
358,49,87828,99036,0.113170968
359,0,89724,103794,0.135556969
359,1,91404,111738,0.181979273
359,2,63924,73248,0.127293578
359,3,89184,109782,0.187626387
359,4,93204,114984,0.189417658
359,5,93468,110988,0.157854903
359,6,101604,120000,0.1533
359,7,93792,111840,0.161373391
359,8,90384,107286,0.157541525
359,9,96264,119022,0.191208348
359,10,97488,120000,0.1876
359,11,86268,94380,0.085950413
359,12,90024,103452,0.129799327
359,13,91176,109788,0.169526724
359,14,88236,106836,0.174098618
359,15,84120,93888,0.104038855
359,16,85320,90072,0.052757794
359,17,92688,110964,0.164702066
359,18,81288,84756,0.040917457
359,19,88488,98634,0.102865138
359,20,100296,120000,0.1642
359,21,88668,99372,0.107716459
359,22,89352,106908,0.164215961
359,23,84612,89748,0.057226902
359,24,84780,90756,0.065846886
359,25,90540,107586,0.158440689
359,26,75384,79584,0.052774427
359,27,90216,104214,0.134319765
359,28,99720,120000,0.169
359,29,92868,111456,0.166774332
359,30,90732,109728,0.173118985
359,31,89748,104826,0.143838361
359,32,84852,92952,0.087141751
359,33,90852,110970,0.181292241
359,34,90312,107004,0.155994168
359,35,87408,98976,0.116876819
359,36,80268,82896,0.031702374
359,37,43956,49668,0.115003624
359,38,85140,91200,0.066447368
359,39,89292,105120,0.150570776
359,40,89844,108810,0.174303832
359,41,90312,111786,0.19209919
359,42,85728,88920,0.035897436
359,43,89424,105930,0.155819881
359,44,71832,78492,0.084849411
359,45,64152,72828,0.119130005
359,46,91404,110910,0.175872329
359,47,89400,103296,0.134526022
359,48,86976,101334,0.141689857
359,49,88608,101316,0.12542935
360,0,83928,97512,0.139305932
360,1,89892,114450,0.21457405
360,2,84264,93504,0.098819302
360,3,81900,85272,0.039544047
360,4,83928,92772,0.095330488
360,5,91596,119820,0.23555333
360,6,89040,111612,0.202236319
360,7,96264,120000,0.1978
360,8,85884,100602,0.146299278
360,9,88356,101634,0.130645257
360,10,85800,97020,0.115646259
360,11,86244,99822,0.136022119
360,12,32748,38988,0.160049246
360,13,76392,80220,0.047718773
360,14,90624,114480,0.208385744
360,15,88608,117216,0.244062244
360,16,83412,102864,0.18910406
360,17,84540,94020,0.100829611
360,18,87432,105606,0.172092495
360,19,90876,111606,0.185742702
360,20,88044,101280,0.130687204
360,21,87240,106410,0.180152241
360,22,90264,109704,0.177204113
360,23,90252,112158,0.195313754
360,24,91272,109710,0.168061252
360,25,74292,78072,0.048416846
360,26,84696,92268,0.082065288
360,27,81456,83460,0.024011503
360,28,86748,102582,0.154354565
360,29,85428,95112,0.101816805
360,30,86844,104748,0.170924505
360,31,52500,58920,0.108961303
360,32,85104,97716,0.129067911
360,33,85932,90060,0.045836109
360,34,90048,110742,0.186866771
360,35,82848,89268,0.071918269
360,36,85632,98970,0.134768112
360,37,87552,102186,0.143209442
360,38,92568,113484,0.18430792
360,39,93648,119136,0.213940371
360,40,67392,75444,0.106728169
360,41,86928,101868,0.146660384
360,42,87504,107250,0.184111888
360,43,57168,65136,0.122328666
360,44,61752,69600,0.112758621
360,45,89808,108606,0.17308436
360,46,81204,82866,0.020056477
360,47,88908,114870,0.226012014
360,48,84744,95244,0.110243165
360,49,76644,81744,0.0623899
361,0,79260,80616,0.016820482
361,1,86880,101934,0.147683795
361,2,87072,102366,0.149405076
361,3,86496,104754,0.17429406
361,4,84204,98388,0.144163922
361,5,70092,76104,0.078997162
361,6,83916,101538,0.173550789
361,7,87456,113442,0.229068599
361,8,88284,117888,0.251119707
361,9,80904,82992,0.025159051
361,10,81192,88260,0.080081577
361,11,87840,116004,0.242784732
361,12,60624,68340,0.112906058
361,13,87168,111366,0.217283552
361,14,81192,88956,0.087279104
361,15,84024,102708,0.181913775
361,16,91056,114774,0.20664959
361,17,86400,110238,0.216241224
361,18,85764,106830,0.1971918
361,19,56700,63060,0.100856327
361,20,85020,107796,0.211287988
361,21,66984,73152,0.084317585
361,22,81084,90540,0.104440027
361,23,81660,94344,0.134444162
361,24,88296,114384,0.228073856
361,25,83688,99930,0.162533774
361,26,86844,108738,0.201346355
361,27,80820,85380,0.053408292
361,28,87540,108594,0.193878115
361,29,82440,101046,0.184133959
361,30,91656,120000,0.2362
361,31,91812,120000,0.2349
361,32,95796,120000,0.2017
361,33,91356,118764,0.230777003
361,34,85200,105156,0.189775191
361,35,84768,101256,0.162834795
361,36,89580,115824,0.226585164
361,37,81648,96360,0.15267746
361,38,69072,74472,0.072510474
361,39,36372,40488,0.101659751
361,40,86748,109608,0.208561419
361,41,69564,75576,0.079549063
361,42,85380,103584,0.175741427
361,43,88224,113652,0.223735614
361,44,91848,120000,0.2346
361,45,83292,105162,0.207964854
361,46,86304,111174,0.223703384
361,47,86628,109428,0.208356179
361,48,84708,98796,0.142596866
361,49,86688,110778,0.217461951
362,0,82236,97830,0.159398957
362,1,78540,80250,0.021308411
362,2,79764,86484,0.077702234
362,3,83844,109632,0.235223292
362,4,85896,110442,0.222252404
362,5,85320,108822,0.21596736
362,6,81816,100218,0.183619709
362,7,79536,88524,0.101531788
362,8,67620,72888,0.072275272
362,9,83532,98304,0.150268555
362,10,83412,100110,0.166796524
362,11,40428,44328,0.087980509
362,12,80304,88980,0.097505057
362,13,83760,109248,0.233304042
362,14,81000,84420,0.040511727
362,15,92208,120000,0.2316
362,16,85068,115404,0.262867838
362,17,24636,27324,0.098375055
362,18,80820,85692,0.056854782
362,19,85320,113106,0.24566336
362,20,81900,104370,0.215291751
362,21,85380,110790,0.22935283
362,22,86568,115410,0.24990902
362,23,83508,105906,0.211489434
362,24,83652,109542,0.236347702
362,25,82692,99090,0.165485922
362,26,82044,103536,0.207579972
362,27,70668,75168,0.0598659
362,28,79992,89208,0.10330912
362,29,81000,97848,0.17218543
362,30,79896,88860,0.100877785
362,31,87600,108684,0.193993596
362,32,84360,107478,0.215095182
362,33,84132,107520,0.217522321
362,34,36168,39732,0.089700997
362,35,82524,108570,0.239900525
362,36,80580,96024,0.160834791
362,37,90204,120000,0.2483
362,38,82284,99390,0.17210987
362,39,80628,87336,0.076806815
362,40,83832,106116,0.209996607
362,41,85608,110490,0.22519685
362,42,83016,103926,0.201200854
362,43,80496,91656,0.121759623
362,44,88392,118650,0.255018963
362,45,80916,92328,0.123602807
362,46,84684,103440,0.181322506
362,47,77892,81108,0.039650836
362,48,88932,120000,0.2589
362,49,86220,120000,0.2815
363,0,81000,96492,0.16055217
363,1,86304,120000,0.2808
363,2,83280,116964,0.287986047
363,3,80760,106164,0.239290155
363,4,70824,75288,0.059292318
363,5,79200,93576,0.153629136
363,6,79920,98328,0.187210154
363,7,85152,114606,0.257002251
363,8,82200,107856,0.237872719
363,9,82872,118026,0.297849626
363,10,81696,104616,0.219086947
363,11,71364,75828,0.058870074
363,12,82680,113466,0.271323568
363,13,80832,90288,0.104731526
363,14,82392,114990,0.28348552
363,15,58872,64584,0.088442958
363,16,80568,105222,0.234304613
363,17,79200,96708,0.181039831
363,18,74772,77328,0.033054004
363,19,79632,84708,0.059923502
363,20,83112,114426,0.27366158
363,21,84384,114114,0.260528945
363,22,81096,97752,0.170390376
363,23,61668,67980,0.092850838
363,24,86712,118248,0.266693728
363,25,80112,99468,0.194595247
363,26,79848,92136,0.133368065
363,27,83496,108564,0.230905272
363,28,82056,106776,0.231512699
363,29,80688,107262,0.247748504
363,30,81792,102708,0.203645286
363,31,81264,101694,0.200896808
363,32,81456,103122,0.210100657
363,33,77568,81606,0.049481656
363,34,86520,120000,0.279
363,35,81000,103074,0.214156819
363,36,80760,99624,0.189351963
363,37,80616,107328,0.248881932
363,38,78456,84816,0.074985852
363,39,80328,100164,0.198035222
363,40,78216,97500,0.197784615
363,41,82776,115902,0.285810426
363,42,80784,104790,0.229086745
363,43,82704,108684,0.239041625
363,44,77784,81474,0.045290522
363,45,81096,99906,0.18827698
363,46,78504,86724,0.094783451
363,47,83832,108582,0.227938332
363,48,77784,84504,0.079522863
363,49,78624,84888,0.073791349
364,0,44292,63516,0.302663896
364,1,110640,120000,0.078
364,2,76182,93312,0.183577675
364,3,55650,77052,0.277760473
364,4,107982,108804,0.007554869
364,5,110310,115272,0.043046013
364,6,49386,71088,0.305283592
364,7,97122,104178,0.067730231
364,8,111138,120000,0.07385
364,9,110028,120000,0.0831
364,10,110928,120000,0.0756
364,11,110328,116532,0.053238595
364,12,100068,105744,0.053676804
364,13,110334,112524,0.019462515
364,14,94152,103170,0.087409131
364,15,108930,109182,0.002308073
364,16,85218,98778,0.137277531
364,17,78198,94668,0.173976423
364,18,101046,106200,0.048531073
364,19,111078,120000,0.07435
364,20,110400,113856,0.030354132
364,21,81204,97212,0.164671028
364,22,79536,96216,0.17335994
364,23,63054,82620,0.236819172
364,24,110154,111948,0.016025297
364,25,55134,76536,0.279633114
364,26,78390,95712,0.180980441
364,27,109608,109608,0.0
364,28,38826,55932,0.305835658
364,29,69306,87996,0.212396018
364,30,97332,104232,0.06619848
364,31,94104,102822,0.084787302
364,32,83634,97896,0.145685217
364,33,104940,107760,0.026169265
364,34,68160,87000,0.216551724
364,35,70182,88548,0.207412929
364,36,98646,104856,0.059224079
364,37,45588,66252,0.311900018
364,38,110412,120000,0.0799
364,39,96426,103950,0.072380952
364,40,59940,79902,0.249831043
364,41,109854,110766,0.008233573
364,42,110244,110334,0.000815705
364,43,73518,91080,0.192819499
364,44,54708,76356,0.283514066
364,45,31704,45840,0.308376963
364,46,80874,97176,0.167757471
364,47,83088,98034,0.152457311
364,48,26604,38688,0.312344913
364,49,100278,105780,0.052013613
365,0,96492,103608,0.068681955
365,1,110088,116004,0.050998241
365,2,68862,86796,0.206622425
365,3,53184,73764,0.278997885
365,4,73776,90624,0.185911017
365,5,72606,90108,0.194233586
365,6,103608,106788,0.029778627
365,7,98148,104130,0.057447421
365,8,110310,118278,0.067366712
365,9,49968,70116,0.287352387
365,10,110268,114138,0.033906324
365,11,110298,114738,0.038696857
365,12,102498,105930,0.032398754
365,13,95280,103356,0.078137699
365,14,88548,100212,0.116393246
365,15,63912,82896,0.229009844
365,16,51246,73200,0.299918033
365,17,110106,112278,0.01934484
365,18,99798,104592,0.045835246
365,19,108054,108624,0.005247459
365,20,94200,102684,0.082622414
365,21,110328,120000,0.0806
365,22,89046,99882,0.108488016
365,23,110574,117264,0.057050757
365,24,110340,115320,0.043184183
365,25,110328,115008,0.040692821
365,26,110436,120000,0.0797
365,27,84828,98310,0.137137626
365,28,63924,82428,0.224486825
365,29,109146,110496,0.012217637
365,30,69048,86484,0.201609546
365,31,105948,107856,0.017690254
365,32,93534,102468,0.087188195
365,33,74766,90816,0.176730973
365,34,109524,110670,0.01035511
365,35,110394,120000,0.08005
365,36,95790,102738,0.067628336
365,37,106584,107886,0.012068294
365,38,108384,109254,0.007963095
365,39,109650,110592,0.008517795
365,40,103968,106854,0.027008816
365,41,84966,98526,0.137628646
365,42,108534,108648,0.00104926
365,43,110400,120000,0.08
365,44,49440,70020,0.293916024
365,45,90942,101376,0.102923769
365,46,39600,56352,0.297274276
365,47,103920,106926,0.028112901
365,48,110454,116514,0.052010917
365,49,85320,98490,0.133719159
366,0,104928,106548,0.015204415
366,1,78204,92268,0.152425543
366,2,61284,79932,0.233298304
366,3,105702,108546,0.026200873
366,4,73896,88920,0.168960864
366,5,82884,96180,0.138240799
366,6,110442,113118,0.023656712
366,7,100044,104598,0.043538117
366,8,107784,108714,0.008554556
366,9,91146,100140,0.08981426
366,10,94050,101880,0.076855124
366,11,110238,114012,0.033101779
366,12,84084,98196,0.143712575
366,13,109956,117666,0.065524451
366,14,66048,83688,0.210782908
366,15,98316,103758,0.052448968
366,16,110136,120000,0.0822
366,17,81984,96924,0.154141389
366,18,92544,101064,0.084303016
366,19,106704,110052,0.030421982
366,20,105540,107004,0.013681732
366,21,109620,112248,0.023412444
366,22,75744,91944,0.176194205
366,23,109458,112386,0.026053067
366,24,96642,102978,0.061527705
366,25,53076,73896,0.281747321
366,26,67026,83724,0.19944102
366,27,81192,95640,0.151066499
366,28,58272,77340,0.246547711
366,29,104802,106740,0.018156268
366,30,110334,120000,0.08055
366,31,103440,105822,0.022509497
366,32,102126,105780,0.034543392
366,33,96432,103194,0.065527066
366,34,98154,103692,0.05340817
366,35,104724,106692,0.018445619
366,36,109260,111834,0.023016256
366,37,106530,108384,0.017105846
366,38,102888,105234,0.022293175
366,39,109914,113586,0.032327928
366,40,95652,102390,0.065807208
366,41,103914,105774,0.017584662
366,42,96474,102204,0.056064342
366,43,94104,102132,0.078604159
366,44,64968,84312,0.229433533
366,45,85164,98322,0.133825593
366,46,59298,78240,0.242101227
366,47,108996,112542,0.031508237
366,48,103788,105774,0.018775881
366,49,108402,112386,0.035449255
367,0,109740,115836,0.052626127
367,1,108450,111870,0.030571199
367,2,86550,98862,0.124537234
367,3,109770,113544,0.033238216
367,4,107298,107718,0.00389907
367,5,103962,105948,0.018745045
367,6,47058,65784,0.284658884
367,7,99426,103584,0.040141335
367,8,42810,59484,0.280310672
367,9,109314,112146,0.025252795
367,10,74244,89892,0.174075557
367,11,99588,104298,0.045159063
367,12,84780,97446,0.129979681
367,13,108768,110106,0.012151926
367,14,55146,75792,0.27240342
367,15,110358,117720,0.062538226
367,16,110556,117360,0.05797546
367,17,109458,112914,0.030607365
367,18,91584,100614,0.089748941
367,19,96264,102654,0.06224794
367,20,109008,111546,0.022752945
367,21,67866,85656,0.20769123
367,22,70902,87516,0.189839572
367,23,62958,80976,0.222510373
367,24,108534,109212,0.006208109
367,25,76950,92868,0.171404574
367,26,110130,117126,0.059730547
367,27,80724,94572,0.146428118
367,28,73650,90336,0.184710414
367,29,81744,96000,0.1485
367,30,103380,106002,0.024735382
367,31,108300,111078,0.025009453
367,32,110844,120000,0.0763
367,33,108270,110064,0.016299608
367,34,87564,99174,0.117066973
367,35,91800,101274,0.093548196
367,36,81312,95148,0.145415563
367,37,76986,92364,0.166493439
367,38,95874,102660,0.066101695
367,39,107724,109818,0.019067912
367,40,109806,116040,0.053722854
367,41,109368,115278,0.051267371
367,42,93954,102162,0.080342985
367,43,68040,85608,0.205214466
367,44,105006,106044,0.00978839
367,45,51546,71208,0.276120661
367,46,70926,87156,0.186217816
367,47,106008,106626,0.00579596
367,48,108882,110154,0.01154747
367,49,110436,118704,0.069652244
368,0,109320,112854,0.031314796
368,1,92052,100398,0.083129146
368,2,110460,120000,0.0795
368,3,83394,96744,0.137993054
368,4,55626,74820,0.256535686
368,5,78648,92196,0.146947807
368,6,106458,109728,0.029800962
368,7,105990,109716,0.033960407
368,8,98664,103278,0.044675536
368,9,90840,100026,0.091836123
368,10,104088,105960,0.017667044
368,11,99036,103146,0.039846431
368,12,96504,102546,0.058919899
368,13,86334,97920,0.118321078
368,14,76206,91416,0.166382253
368,15,109140,114564,0.047344716
368,16,97500,102660,0.050263004
368,17,110232,118218,0.067553164
368,18,42984,59964,0.283169902
368,19,101088,104544,0.033057851
368,20,108690,111474,0.024974434
368,21,108504,112218,0.033096295
368,22,30096,41496,0.274725275
368,23,93804,100854,0.069903028
368,24,95604,101358,0.056769076
368,25,47820,65304,0.267732451
368,26,95484,102084,0.064652639
368,27,104184,105702,0.014361128
368,28,110238,116028,0.049901748
368,29,95022,101418,0.063065728
368,30,110568,120000,0.0786
368,31,54546,74304,0.265907623
368,32,87450,98688,0.113874027
368,33,61932,80220,0.227973074
368,34,88026,98634,0.107549121
368,35,89736,99684,0.099795353
368,36,76104,90048,0.154850746
368,37,109896,115746,0.050541703
368,38,98442,103692,0.050630714
368,39,59508,78180,0.238833461
368,40,62430,79860,0.21825695
368,41,74256,89400,0.169395973
368,42,84546,97368,0.131685975
368,43,98154,102870,0.045844269
368,44,109260,112284,0.026931709
368,45,106944,109572,0.02398423
368,46,92940,101070,0.080439299
368,47,108780,112968,0.037072445
368,48,81336,95256,0.146132527
368,49,69186,84984,0.185893815
369,0,102756,106602,0.036078122
369,1,91428,99726,0.08320799
369,2,105684,113100,0.065570292
369,3,87420,98142,0.109249862
369,4,99594,103656,0.039187312
369,5,85344,96852,0.118820468
369,6,110442,120000,0.07965
369,7,102966,107466,0.041873709
369,8,30936,41904,0.261741123
369,9,65718,82878,0.207051328
369,10,76734,89364,0.14133208
369,11,82920,95190,0.128900095
369,12,92166,101130,0.088638386
369,13,87228,97140,0.102038295
369,14,103764,107952,0.03879502
369,15,110130,117834,0.065380111
369,16,75354,88632,0.149810452
369,17,91734,99096,0.074291596
369,18,71460,87168,0.180203744
369,19,106050,114402,0.073005717
369,20,99612,102900,0.031953353
369,21,91212,99480,0.083112183
369,22,54672,73764,0.258825443
369,23,101718,105750,0.03812766
369,24,48390,65856,0.265215015
369,25,99570,102690,0.030382705
369,26,104280,108306,0.037172456
369,27,108792,115374,0.057049249
369,28,67854,83688,0.189202753
369,29,102864,106632,0.035336484
369,30,101862,104514,0.025374591
369,31,77394,91272,0.152051012
369,32,96708,102258,0.054274482
369,33,71070,85080,0.164668547
369,34,103254,108252,0.046170048
369,35,92472,99936,0.0746878
369,36,110202,118812,0.072467428
369,37,90702,99708,0.090323745
369,38,56442,75084,0.248281924
369,39,109194,115266,0.052678153
369,40,104622,110004,0.048925494
369,41,108246,115338,0.061488841
369,42,110412,120000,0.0799
369,43,105456,109722,0.038880079
369,44,109590,117570,0.067874458
369,45,67008,82836,0.191076344
369,46,70020,84456,0.170929241
369,47,77604,90756,0.144916039
369,48,63258,80280,0.212032885
369,49,104934,109758,0.043951238
370,0,90402,99522,0.09163803
370,1,109566,117318,0.066076817
370,2,98412,103548,0.049600185
370,3,108672,113880,0.04573235
370,4,110628,120000,0.0781
370,5,90438,99864,0.094388368
370,6,107262,108666,0.012920325
370,7,62094,79752,0.221411375
370,8,97950,102900,0.048104956
370,9,93498,100884,0.073212799
370,10,81306,94290,0.137702832
370,11,107268,109542,0.020759161
370,12,81210,95100,0.146056782
370,13,84210,97008,0.131927264
370,14,75354,90318,0.16568126
370,15,71868,86994,0.17387406
370,16,103560,106092,0.023866078
370,17,108144,110340,0.019902121
370,18,22248,30864,0.279160187
370,19,110448,119064,0.072364443
370,20,107808,113184,0.04749788
370,21,93720,100626,0.068630374
370,22,55272,74352,0.256617172
370,23,105294,105294,0.0
370,24,104634,105492,0.008133318
370,25,98268,102852,0.044568895
370,26,77106,91788,0.15995555
370,27,61170,79644,0.23195721
370,28,98520,102906,0.042621421
370,29,91824,99996,0.081723269
370,30,56082,75816,0.260288066
370,31,95790,102120,0.061985899
370,32,77760,92100,0.155700326
370,33,88680,98694,0.101465135
370,34,108564,112626,0.036066272
370,35,102942,105066,0.020215864
370,36,84042,97188,0.135263613
370,37,90978,99750,0.08793985
370,38,85590,97812,0.124953993
370,39,97512,102552,0.049145799
370,40,58758,77568,0.242496906
370,41,91536,100290,0.087286868
370,42,95502,102156,0.065135675
370,43,110682,120000,0.07765
370,44,93186,100464,0.07244386
370,45,78090,92388,0.154760358
370,46,64950,82368,0.211465618
370,47,99324,103266,0.038173261
370,48,108744,111804,0.027369325
370,49,109890,119400,0.079648241
371,0,109122,114522,0.047152512
371,1,104706,106092,0.013064133
371,2,77250,91788,0.158386717
371,3,78774,92064,0.1443561
371,4,109260,116244,0.06008052
371,5,110112,119820,0.081021532
371,6,63984,80112,0.201318155
371,7,102162,104106,0.018673275
371,8,91116,99624,0.085401108
371,9,33024,44448,0.257019438
371,10,75948,90864,0.164157422
371,11,102528,104874,0.022369701
371,12,90912,99492,0.086238089
371,13,107142,111162,0.036163437
371,14,104892,107820,0.027156372
371,15,96792,101556,0.046910079
371,16,110436,120000,0.0797
371,17,110676,120000,0.0777
371,18,105600,109620,0.03667214
371,19,110634,120000,0.07805
371,20,77106,90300,0.146112957
371,21,68664,84228,0.184784157
371,22,61440,79356,0.225767428
371,23,75774,88626,0.145013879
371,24,106140,107898,0.016293166
371,25,110166,120000,0.08195
371,26,106884,108792,0.017538054
371,27,89346,98880,0.096419903
371,28,109548,115878,0.054626417
371,29,110034,119880,0.082132132
371,30,67686,83508,0.189466877
371,31,59148,77268,0.234508464
371,32,105444,106200,0.007118644
371,33,82788,94560,0.124492386
371,34,109710,118200,0.071827411
371,35,84150,96936,0.131901461
371,36,83376,96048,0.131934033
371,37,90354,99678,0.093541203
371,38,107706,113868,0.054115291
371,39,74562,88488,0.157377271
371,40,107496,111210,0.033396277
371,41,77112,90528,0.148197243
371,42,104730,107556,0.026274685
371,43,108618,113922,0.046558171
371,44,88728,98640,0.100486618
371,45,108780,114690,0.051530212
371,46,110052,117972,0.067134574
371,47,107400,110826,0.030913324
371,48,50238,68052,0.261770411
371,49,48006,65448,0.26650165
372,0,95160,100536,0.053473383
372,1,108390,115200,0.059114583
372,2,38034,50712,0.25
372,3,104088,109704,0.051192299
372,4,109488,116166,0.0574867
372,5,14736,20040,0.264670659
372,6,71292,85848,0.169555493
372,7,84186,96216,0.12503118
372,8,82704,93936,0.119570772
372,9,91170,99102,0.080038748
372,10,94122,99924,0.058064129
372,11,57924,75984,0.237681617
372,12,101592,103968,0.022853186
372,13,105186,111630,0.057726418
372,14,109980,120000,0.0835
372,15,103752,107784,0.03740815
372,16,110364,120000,0.0803
372,17,70998,85092,0.165632492
372,18,92646,99456,0.06847249
372,19,103860,107904,0.037477758
372,20,110430,120000,0.07975
372,21,109146,115698,0.056630192
372,22,100596,103098,0.024268172
372,23,64500,80676,0.200505727
372,24,108078,112398,0.038434848
372,25,95580,101460,0.057953873
372,26,101064,104676,0.034506477
372,27,98328,102468,0.040402857
372,28,56622,75072,0.245764066
372,29,82176,93312,0.119341564
372,30,91428,99294,0.079219288
372,31,91704,99072,0.074370155
372,32,107232,113916,0.058674813
372,33,110820,120000,0.0765
372,34,33180,44532,0.254917812
372,35,68586,83364,0.177270764
372,36,93288,100404,0.07087367
372,37,111246,120000,0.07295
372,38,43446,57588,0.245571994
372,39,76392,89412,0.145618038
372,40,99936,104238,0.041270938
372,41,92184,97866,0.058058979
372,42,99882,103008,0.030347158
372,43,37086,50328,0.263113972
372,44,60222,77952,0.22744766
372,45,63888,79044,0.191741309
372,46,51126,67536,0.242981521
372,47,79050,89268,0.11446431
372,48,55908,73308,0.237354723
372,49,105294,108438,0.028993526
373,0,110550,120000,0.07875
373,1,71916,85896,0.162754959
373,2,87426,97248,0.100999506
373,3,93246,99096,0.059033664
373,4,65736,80244,0.180798564
373,5,98010,102468,0.043506265
373,6,65970,81756,0.193086746
373,7,42984,56088,0.233632863
373,8,96234,101226,0.049315393
373,9,86208,94968,0.092241597
373,10,110184,120000,0.0818
373,11,103050,112302,0.082384998
373,12,74418,87132,0.14591654
373,13,99198,105384,0.058699613
373,14,26202,34380,0.237870855
373,15,87366,96924,0.098613347
373,16,98502,104706,0.059251619
373,17,100494,106326,0.054850178
373,18,76284,89352,0.146253022
373,19,105828,114174,0.073098954
373,20,105846,113004,0.063342891
373,21,98262,102948,0.045518126
373,22,90042,97680,0.078194103
373,23,105036,113136,0.071595248
373,24,95034,100374,0.053201028
373,25,90450,97590,0.073163234
373,26,80856,91692,0.118178249
373,27,41298,54012,0.235392135
373,28,83154,94752,0.122403749
373,29,97086,102294,0.050912077
373,30,95406,100422,0.049949214
373,31,64992,79944,0.187030922
373,32,73164,85998,0.149236029
373,33,110904,120000,0.0758
373,34,100590,111438,0.097345609
373,35,99564,106866,0.068328561
373,36,59340,76008,0.219292706
373,37,97092,101862,0.046828061
373,38,104262,110880,0.059686147
373,39,51774,66924,0.226376188
373,40,102198,108636,0.059262123
373,41,82986,92292,0.100832141
373,42,71658,84264,0.149601253
373,43,95772,101784,0.059066258
373,44,90858,97764,0.070639499
373,45,96474,101418,0.048748743
373,46,90954,98580,0.077358491
373,47,97308,102666,0.052188651
373,48,58128,74112,0.215673575
373,49,94668,100200,0.055209581
374,0,88338,98502,0.103185722
