combo,replication,revenue,perfect,difference
340,47,79464,81852,0.029174608
341,2,100824,101364,0.005327335
341,3,100062,103266,0.031026669
341,5,101616,105186,0.033939878
341,12,98184,99714,0.015343884
341,19,93918,98214,0.043741218
341,25,98742,100656,0.01901526
341,27,96744,99486,0.027561667
341,31,94398,98430,0.040963121
341,32,97998,99906,0.019097952
341,42,101850,106680,0.045275591
342,6,97434,99318,0.018969371
342,7,99306,100770,0.014528133
342,8,101046,105804,0.044969944
342,10,98682,100896,0.021943387
342,21,97440,99036,0.016115352
342,23,97572,99420,0.018587809
342,25,97374,98790,0.014333435
342,32,101298,104778,0.033213079
342,38,93696,97392,0.037949729
342,46,101928,105966,0.038106562
342,49,101886,107040,0.048150224
343,1,95574,99276,0.037289979
343,3,96168,98310,0.021788221
343,6,96324,100500,0.041552239
343,9,88320,92328,0.04341045
343,10,99498,103950,0.042828283
343,12,98238,102366,0.040325889
343,16,94650,97584,0.030066404
343,18,94914,98118,0.032654559
343,20,99036,103632,0.044349236
343,21,99636,104838,0.049619413
343,25,91422,94584,0.033430601
343,26,97650,102450,0.046852123
343,27,96414,99528,0.031287678
343,28,97296,101802,0.044262392
343,29,98142,101796,0.03589532
343,32,98448,101718,0.032147702
343,33,95604,98124,0.02568179
343,36,95310,99150,0.038729198
343,38,97398,101382,0.039296917
343,43,99528,104604,0.048525869
343,44,94644,98004,0.034284315
343,48,99918,103986,0.039120651
343,49,95358,98460,0.03150518
344,0,89214,93324,0.044040118
344,6,91722,96228,0.046826288
344,14,91578,94020,0.025973197
344,15,88686,92376,0.03994544
344,19,98358,102072,0.03638608
344,25,88752,92328,0.038731479
344,27,92850,97590,0.04857055
344,35,96264,101106,0.047890333
344,45,94848,99810,0.049714457
344,49,92232,94992,0.029055078
345,10,90546,95088,0.04776628
345,12,90678,94824,0.043723108
345,27,85434,89448,0.044875235
346,2,88614,91152,0.027843602
346,4,90150,94782,0.048870039
346,8,81762,85320,0.041701828
346,12,88620,92640,0.043393782
346,23,85818,89196,0.037871653
346,25,88896,93468,0.048915137
346,42,89112,93576,0.04770454
347,15,87594,90720,0.034457672
347,20,83388,87012,0.041649428
347,33,86064,88812,0.030941765
347,36,81768,85776,0.046726357
348,13,79920,83136,0.038683603
348,16,85062,88800,0.042094595
349,38,82068,85380,0.038791286
350,13,78438,82224,0.04604495
350,22,73362,77172,0.049370238
351,2,77772,80952,0.039282538
351,49,77310,79296,0.0250454
352,8,101208,106122,0.046305196
352,11,90900,95592,0.049083605
352,17,100500,100500,0.0
352,18,98256,99606,0.0135534
352,20,100152,102582,0.023688366
352,25,100596,103704,0.029969914
352,30,100188,101676,0.014634722
352,32,100428,103182,0.026690702
352,33,100332,104796,0.042597046
352,34,98628,100194,0.015629678
352,38,101316,105720,0.041657208
352,40,100224,105120,0.046575342
352,42,100860,104184,0.031905091
352,46,93876,97680,0.038943489
353,0,92880,96912,0.041604755
353,3,98232,99402,0.011770387
353,5,99324,102480,0.030796253
353,7,100152,104424,0.040910136
353,10,100560,105078,0.042996631
353,11,99912,101808,0.018623291
353,13,98616,101076,0.024338122
353,16,98412,100668,0.022410299
353,17,99144,102024,0.028228652
353,18,94248,97422,0.03257991
353,25,100020,102642,0.025545098
353,27,90528,94452,0.041544912
353,28,102024,106572,0.042675374
353,29,96444,98274,0.018621405
353,31,95820,98472,0.026931514
353,32,95460,98040,0.026315789
353,34,97164,99234,0.020859786
353,35,98604,100230,0.016222688
353,36,91992,96180,0.043543356
353,38,100956,104220,0.031318365
353,39,97716,100878,0.031344793
353,41,99768,101844,0.020384117
353,42,100608,104418,0.036487962
353,47,100884,105144,0.040515864
353,48,99456,101808,0.02310231
354,1,97728,101460,0.036782969
354,2,91152,94176,0.032110092
354,5,87336,91608,0.046633482
354,6,99036,103500,0.043130435
354,12,99984,105186,0.049455251
354,14,96516,98736,0.0224842
354,16,96012,99006,0.030240591
354,17,95592,99726,0.041453583
354,18,94596,97200,0.026790123
354,28,96648,100122,0.034697669
354,31,94776,97302,0.025960412
354,39,95244,97836,0.026493315
354,41,97356,102360,0.048886284
354,42,90732,93132,0.025769875
354,46,98004,102498,0.043844758
355,2,93156,97092,0.04053887
355,4,91812,96588,0.049447136
355,6,90504,94524,0.042528882
355,7,90876,93996,0.033192902
355,12,89556,92088,0.027495439
355,16,84060,88392,0.04900896
355,18,95976,99672,0.037081628
355,20,96804,100956,0.041126828
355,21,92412,96960,0.046905941
355,25,85128,89316,0.046889695
355,32,90468,94200,0.039617834
355,48,88932,90492,0.017239093
356,22,90588,92844,0.024298824
356,35,83772,87606,0.043764126
356,49,93324,97956,0.047286537
357,12,85464,87744,0.025984683
357,24,84084,87876,0.043151714
358,0,87324,91800,0.04875817
358,1,85752,89508,0.04196273
358,2,76764,79716,0.037031462
358,4,82008,84852,0.033517183
358,14,85776,89880,0.045660881
358,29,81336,84480,0.037215909
358,35,77460,81228,0.046387945
359,18,81288,84756,0.040917457
359,36,80268,82896,0.031702374
359,42,85728,88920,0.035897436
360,3,81900,85272,0.039544047
360,13,76392,80220,0.047718773
360,25,74292,78072,0.048416846
360,27,81456,83460,0.024011503
360,33,85932,90060,0.045836109
360,46,81204,82866,0.020056477
361,0,79260,80616,0.016820482
361,9,80904,82992,0.025159051
362,1,78540,80250,0.021308411
362,14,81000,84420,0.040511727
362,47,77892,81108,0.039650836
363,18,74772,77328,0.033054004
363,33,77568,81606,0.049481656
363,44,77784,81474,0.045290522
364,4,107982,108804,0.007554869
364,5,110310,115272,0.043046013
364,13,110334,112524,0.019462515
364,15,108930,109182,0.002308073
364,18,101046,106200,0.048531073
364,20,110400,113856,0.030354132
364,24,110154,111948,0.016025297
364,27,109608,109608,0.0
364,33,104940,107760,0.026169265
364,41,109854,110766,0.008233573
364,42,110244,110334,0.000815705
365,6,103608,106788,0.029778627
365,10,110268,114138,0.033906324
365,11,110298,114738,0.038696857
365,12,102498,105930,0.032398754
365,17,110106,112278,0.01934484
365,18,99798,104592,0.045835246
365,19,108054,108624,0.005247459
365,24,110340,115320,0.043184183
365,25,110328,115008,0.040692821
365,29,109146,110496,0.012217637
365,31,105948,107856,0.017690254
365,34,109524,110670,0.01035511
365,37,106584,107886,0.012068294
365,38,108384,109254,0.007963095
365,39,109650,110592,0.008517795
365,40,103968,106854,0.027008816
365,42,108534,108648,0.00104926
365,47,103920,106926,0.028112901
366,0,104928,106548,0.015204415
366,3,105702,108546,0.026200873
366,6,110442,113118,0.023656712
366,7,100044,104598,0.043538117
366,8,107784,108714,0.008554556
366,11,110238,114012,0.033101779
366,19,106704,110052,0.030421982
366,20,105540,107004,0.013681732
366,21,109620,112248,0.023412444
366,23,109458,112386,0.026053067
366,29,104802,106740,0.018156268
366,31,103440,105822,0.022509497
366,32,102126,105780,0.034543392
366,35,104724,106692,0.018445619
366,36,109260,111834,0.023016256
366,37,106530,108384,0.017105846
366,38,102888,105234,0.022293175
366,39,109914,113586,0.032327928
366,41,103914,105774,0.017584662
366,47,108996,112542,0.031508237
366,48,103788,105774,0.018775881
366,49,108402,112386,0.035449255
367,1,108450,111870,0.030571199
367,3,109770,113544,0.033238216
367,4,107298,107718,0.00389907
367,5,103962,105948,0.018745045
367,7,99426,103584,0.040141335
367,9,109314,112146,0.025252795
367,11,99588,104298,0.045159063
367,13,108768,110106,0.012151926
367,17,109458,112914,0.030607365
367,20,109008,111546,0.022752945
367,24,108534,109212,0.006208109
367,30,103380,106002,0.024735382
367,31,108300,111078,0.025009453
367,33,108270,110064,0.016299608
367,39,107724,109818,0.019067912
367,44,105006,106044,0.00978839
367,47,106008,106626,0.00579596
367,48,108882,110154,0.01154747
368,0,109320,112854,0.031314796
368,6,106458,109728,0.029800962
368,7,105990,109716,0.033960407
368,8,98664,103278,0.044675536
368,10,104088,105960,0.017667044
368,11,99036,103146,0.039846431
368,15,109140,114564,0.047344716
368,19,101088,104544,0.033057851
368,20,108690,111474,0.024974434
368,21,108504,112218,0.033096295
368,27,104184,105702,0.014361128
368,28,110238,116028,0.049901748
368,43,98154,102870,0.045844269
368,44,109260,112284,0.026931709
368,45,106944,109572,0.02398423
368,47,108780,112968,0.037072445
369,0,102756,106602,0.036078122
369,4,99594,103656,0.039187312
369,7,102966,107466,0.041873709
369,14,103764,107952,0.03879502
369,20,99612,102900,0.031953353
369,23,101718,105750,0.03812766
369,25,99570,102690,0.030382705
369,26,104280,108306,0.037172456
369,29,102864,106632,0.035336484
369,30,101862,104514,0.025374591
369,34,103254,108252,0.046170048
369,40,104622,110004,0.048925494
369,43,105456,109722,0.038880079
369,49,104934,109758,0.043951238
370,2,98412,103548,0.049600185
370,3,108672,113880,0.04573235
370,6,107262,108666,0.012920325
370,8,97950,102900,0.048104956
370,11,107268,109542,0.020759161
370,16,103560,106092,0.023866078
370,17,108144,110340,0.019902121
370,20,107808,113184,0.04749788
370,23,105294,105294,0.0
370,24,104634,105492,0.008133318
370,25,98268,102852,0.044568895
370,28,98520,102906,0.042621421
370,34,108564,112626,0.036066272
370,35,102942,105066,0.020215864
370,39,97512,102552,0.049145799
370,47,99324,103266,0.038173261
370,48,108744,111804,0.027369325
371,0,109122,114522,0.047152512
371,1,104706,106092,0.013064133
371,7,102162,104106,0.018673275
371,11,102528,104874,0.022369701
371,13,107142,111162,0.036163437
371,14,104892,107820,0.027156372
371,15,96792,101556,0.046910079
371,18,105600,109620,0.03667214
371,24,106140,107898,0.016293166
371,26,106884,108792,0.017538054
371,32,105444,106200,0.007118644
371,40,107496,111210,0.033396277
371,42,104730,107556,0.026274685
371,43,108618,113922,0.046558171
371,47,107400,110826,0.030913324
372,12,101592,103968,0.022853186
372,15,103752,107784,0.03740815
372,19,103860,107904,0.037477758
372,22,100596,103098,0.024268172
372,24,108078,112398,0.038434848
372,26,101064,104676,0.034506477
372,27,98328,102468,0.040402857
372,40,99936,104238,0.041270938
372,42,99882,103008,0.030347158
372,49,105294,108438,0.028993526
373,5,98010,102468,0.043506265
373,8,96234,101226,0.049315393
373,21,98262,102948,0.045518126
373,30,95406,100422,0.049949214
373,37,97092,101862,0.046828061
373,45,96474,101418,0.048748743
374,2,98760,102648,0.037877017
374,3,103290,104610,0.012618297
374,8,107454,110004,0.023180975
374,9,103086,104964,0.017891849
374,12,107358,112290,0.043921988
374,14,107190,112524,0.047403221
374,18,106680,110856,0.037670491
374,19,107148,110868,0.033553415
374,20,107430,111978,0.040615121
374,26,102606,104022,0.013612505
374,28,105678,106044,0.003451398
374,30,102432,104790,0.022502147
374,31,106818,110976,0.037467561
374,34,100752,104076,0.031938199
374,41,107100,111864,0.042587428
374,48,106014,107562,0.0143917
374,49,106968,110616,0.032978954
375,1,104274,106794,0.023596831
375,4,104418,108906,0.041209851
375,5,105882,108498,0.024111044
375,6,103458,104796,0.012767663
375,9,106230,110658,0.040015182
375,14,104172,107406,0.03011005
375,15,98664,101388,0.026867085
375,16,101760,103542,0.017210407
375,23,105900,111162,0.04733632
375,26,102588,104388,0.017243361
375,29,97968,101898,0.03856798
375,30,98958,102858,0.037916351
375,32,102444,104418,0.018904787
375,35,105690,109734,0.036852753
375,41,107850,112620,0.042354822
375,45,107466,112668,0.046171051
375,47,106338,110478,0.037473524
376,1,105312,109410,0.037455443
376,2,107904,113406,0.048515952
376,5,100182,102480,0.022423888
376,6,105378,109854,0.040744989
376,8,100728,103764,0.029258702
376,14,100806,103908,0.029853332
376,18,100998,104802,0.036297017
376,20,101784,105864,0.038540014
376,21,101922,107286,0.049997204
376,25,102564,107622,0.046997826
376,26,99630,103428,0.036721197
376,38,100848,103908,0.029449128
376,39,100788,105078,0.040826814
376,40,99750,102078,0.022806089
376,41,108510,113688,0.045545704
376,44,98760,102282,0.034434211
376,45,102948,108090,0.047571468
376,47,100980,104022,0.029243814
376,49,102624,107646,0.046652918
377,4,95988,100056,0.040657232
377,14,96960,100440,0.034647551
377,21,97902,102816,0.047794118
377,31,95826,99912,0.040895988
379,0,103092,104814,0.016429103
379,1,105090,105294,0.001937432
379,13,104046,104226,0.001727016
379,15,100236,102900,0.025889213
379,17,104298,105264,0.009176927
379,20,104094,104220,0.001208981
379,21,106524,111018,0.040479922
379,22,105876,110808,0.044509422
379,23,103686,104262,0.005524544
379,26,105906,106536,0.005913494
379,28,105480,108114,0.024363172
379,29,105456,108654,0.029432879
379,33,101616,103590,0.019055893
379,35,105552,107364,0.016877166
379,37,97524,102030,0.044163481
379,38,105054,108582,0.032491573
379,41,104790,106512,0.016167192
379,46,95964,100782,0.047806156
379,48,104400,105630,0.011644419
380,0,97332,101112,0.037384287
380,2,101532,104034,0.02404983
380,3,104946,108066,0.028871245
380,5,104082,107418,0.031056248
380,10,103566,104400,0.007988506
380,11,101166,103098,0.018739452
380,14,105246,107256,0.01874021
380,17,106332,110070,0.033960207
380,19,106080,110466,0.039704524
380,23,104076,105912,0.017335146
380,26,98838,101214,0.023475013
380,30,102312,104172,0.017855086
380,39,98538,102030,0.034225228
381,2,99528,103230,0.035861668
381,3,99846,102006,0.021175225
381,8,104688,109998,0.048273605
381,11,105810,110466,0.042148715
381,14,97998,101478,0.034293147
381,15,103026,107634,0.042811751
381,18,101388,106092,0.044338876
381,19,97632,101130,0.034589143
381,20,99030,104046,0.048209446
381,22,98886,101358,0.0243888
381,27,105264,110490,0.047298398
381,35,104982,108648,0.033741992
381,46,106920,111942,0.044862518
381,48,101712,103674,0.018924706
382,0,100320,105420,0.048377917
382,16,96774,100818,0.040111885
382,18,102420,107070,0.043429532
382,32,95868,100278,0.043977742
382,33,96228,100848,0.045811518
382,35,97740,102516,0.04658785
382,36,96588,99888,0.033037001
382,39,96576,99912,0.033389383
382,43,103878,107832,0.03666815
382,44,96576,101406,0.047630318
383,34,89604,93906,0.045811769
383,36,94482,99336,0.04886446
383,44,90186,94920,0.049873578
385,2,102282,102900,0.006005831
385,3,100080,102396,0.022618071
385,4,99126,102078,0.028919062
385,7,96324,100878,0.045143639
385,14,103818,104448,0.00603171
385,21,104856,104874,0.000171635
385,26,104742,108678,0.036217082
385,27,103824,104784,0.009161704
385,31,104484,104640,0.001490826
385,32,104208,105246,0.009862608
385,37,95034,99942,0.049108483
385,44,104340,107664,0.03087383
385,45,100860,102336,0.014423077
385,46,101574,103638,0.019915475
386,2,102408,104394,0.019024082
386,4,102570,105336,0.026258829
386,5,101982,104646,0.025457256
386,12,104832,108714,0.035708372
386,17,94458,98970,0.045589573
386,19,101076,104664,0.034281128
386,20,99264,101064,0.017810496
386,23,94932,99168,0.042715392
386,33,105804,111186,0.048405375
386,34,104190,108720,0.041666667
386,38,103488,106554,0.028774143
386,47,100176,102774,0.025278767
387,4,102360,106962,0.043024626
387,6,98664,102570,0.03808131
387,11,101058,105228,0.039628236
387,14,101316,104328,0.028870485
387,20,101154,106026,0.045950993
387,21,98742,101880,0.030800942
387,23,100842,104898,0.038666133
387,24,102234,107256,0.046822555
387,30,102018,105432,0.032381061
387,34,102126,106692,0.042796086
387,41,98376,101952,0.03507533
387,45,101442,105948,0.042530298
388,16,94440,98646,0.042637309
388,35,97878,102558,0.045632715
388,37,96828,99924,0.030983547
388,47,99012,103944,0.047448626
389,21,95112,100080,0.049640288
391,38,86958,91164,0.046136633
392,0,102006,102762,0.007356805
392,2,103278,105954,0.025256243
392,4,98400,101376,0.029356061
392,8,100860,102102,0.012164306
392,10,102072,102072,0.0
392,14,100704,101832,0.011077068
392,15,97812,100824,0.02987384
392,20,102576,103452,0.008467695
392,21,102018,102384,0.003574777
392,23,98232,100770,0.025186067
392,32,103506,106314,0.026412326
392,36,103470,106782,0.031016463
392,37,99564,102066,0.02451355
392,44,99648,101532,0.018555726
393,3,102792,106452,0.034381693
393,4,99726,102060,0.022868901
393,10,104412,109140,0.043320506
393,18,103638,108618,0.045848754
393,23,100254,101988,0.017002
393,24,98178,100686,0.024909123
393,28,102330,104274,0.01864319
393,30,100146,102036,0.018522874
393,31,100284,101604,0.012991615
393,32,99738,102654,0.028406102
393,34,101382,102690,0.012737365
393,38,105024,109302,0.039139266
393,40,104040,109302,0.048141846
393,45,100260,101436,0.011593517
393,47,103524,106680,0.029583802
393,48,103554,107304,0.034947439
394,3,96180,99282,0.031244334
394,14,93486,98076,0.04680044
394,20,100140,103308,0.030665583
394,21,99192,103608,0.042622191
394,24,100806,103968,0.030413204
394,30,97026,100080,0.030515588
394,32,100056,103176,0.030239591
394,35,101220,106398,0.048666328
394,36,93762,98274,0.045912449
394,40,94098,98280,0.042551893
394,47,97674,100104,0.024274754
394,48,93252,98148,0.049883849
395,8,97554,101940,0.043025309
395,12,90870,95460,0.048082967
395,14,90732,94500,0.039873016
395,27,94536,98316,0.038447455
395,37,90906,94644,0.039495372
395,40,89808,94278,0.04741297
395,44,94074,97932,0.039394682
395,48,98142,101334,0.031499793
396,1,84228,87912,0.041905542
396,10,91752,96312,0.047346125
396,12,86754,91188,0.048624819
396,15,95826,99984,0.041586654
396,23,95304,99216,0.039429124
396,27,92910,97572,0.047780101
397,13,89346,93600,0.045448718
397,15,87918,92364,0.048135637
397,26,88446,92616,0.045024618
398,11,87102,91320,0.046189225
398,25,87402,91644,0.046287809
399,20,85812,89556,0.041806244
399,26,85848,89478,0.040568631
399,43,82248,86532,0.049507697
400,1,102006,103512,0.014549038
400,2,102738,104976,0.021319159
400,9,98640,100446,0.01797981
400,13,103524,105354,0.01737001
400,14,102552,105456,0.027537551
400,25,102306,105546,0.030697516
400,27,104088,105888,0.016999093
400,30,99576,100872,0.012847966
400,32,103134,107766,0.042982017
400,33,96168,99786,0.036257591
400,43,102558,106008,0.032544714
400,48,99660,101562,0.018727477
401,1,102912,107688,0.044350345
401,4,100332,103134,0.027168538
401,5,102846,106284,0.032347296
401,7,99120,100518,0.013907957
401,8,99168,101724,0.025126814
401,9,100116,101820,0.016735415
401,13,98118,100272,0.02148157
401,14,96576,99552,0.029893925
401,17,99852,102276,0.023700575
401,20,103314,106362,0.028656851
401,21,98670,100752,0.020664602
401,22,97470,99606,0.021444491
401,26,94854,98334,0.035389591
401,30,96156,100026,0.038689941
401,31,102354,104658,0.022014562
401,32,94602,98658,0.041111719
401,36,99462,100854,0.01380213
401,38,102864,106722,0.036149997
401,39,99318,101778,0.024170253
401,40,102936,106548,0.033900214
401,44,95688,99072,0.034156977
401,45,101184,104754,0.034079844
401,47,96186,99552,0.033811475
402,0,98832,103806,0.047916305
402,1,98424,102798,0.042549466
402,7,90192,94632,0.04691859
402,8,102048,105840,0.035827664
402,10,97176,100476,0.032843664
402,15,96996,99306,0.023261434
402,19,99258,102360,0.030304807
402,20,99558,102348,0.027259937
402,21,94122,97710,0.036720909
402,26,90372,94968,0.048395249
402,29,99930,104034,0.039448642
402,34,98376,102402,0.039315638
402,35,99738,103884,0.0399099
402,41,95520,98106,0.026359244
402,44,100926,106224,0.049875734
402,48,103944,109248,0.048550088
403,1,97362,100818,0.034279593
403,5,87462,91776,0.047005753
403,7,95190,99180,0.040229885
403,21,91026,94236,0.034063415
403,22,93852,98220,0.044471594
403,30,90636,94788,0.043803013
403,40,94794,99552,0.047794118
403,41,93330,96996,0.037795373
403,44,95802,99840,0.040444712
404,1,94164,98742,0.04636325
404,15,89610,93888,0.045564928
404,18,95574,99186,0.03641643
404,41,87342,90360,0.033399734
405,5,87726,91536,0.041622968
405,25,85296,89208,0.043852569
406,10,82464,86328,0.044759522
406,31,84456,87420,0.033905285
406,36,82092,85668,0.041742541
406,37,86238,90000,0.0418
406,41,85224,89256,0.045173434
406,42,83454,86844,0.039035512
406,46,86604,90756,0.045749041
407,4,82338,85296,0.034679235
407,16,79338,82758,0.04132531
408,6,83754,87024,0.037575841
408,10,79776,83412,0.04359085
408,15,80298,83376,0.036917098
408,22,78630,81912,0.040067389
409,9,102258,105810,0.033569606
409,12,101502,105300,0.036068376
409,14,101256,104688,0.032783127
409,17,96846,99174,0.023473894
409,22,101394,105834,0.041952492
409,27,100956,101550,0.005849335
409,29,95352,99018,0.037023571
409,31,101568,106236,0.043939907
409,47,94884,98874,0.04035439
409,48,94854,98898,0.040890615
409,49,102384,107574,0.048245859
410,1,99870,102474,0.025411324
410,11,102660,107628,0.046158992
410,12,101460,105924,0.042143424
410,20,98100,99768,0.016718788
410,22,102174,106884,0.044066465
410,25,98370,100056,0.016850564
410,26,101946,105612,0.034711965
410,28,101940,106776,0.045291077
410,34,101634,105834,0.039684789
410,41,99966,101418,0.014316985
410,44,100380,103116,0.026533225
410,45,92688,97410,0.048475516
410,46,98580,101124,0.025157233
410,49,98178,99888,0.017119173
411,6,95496,98226,0.027793049
411,15,99258,102018,0.027054049
411,17,101202,105972,0.04501189
411,20,100878,106104,0.049253563
411,22,97800,100446,0.026342512
411,24,97056,99744,0.026948989
411,25,96642,98820,0.022040073
411,26,101004,106254,0.049409905
411,34,88926,93168,0.045530654
411,38,96552,100314,0.037502243
411,39,98154,102558,0.042941555
411,41,89946,94164,0.044794189
411,46,96888,101190,0.042514082
411,49,95148,98904,0.037976219
412,3,91080,94134,0.032443113
412,7,92352,96168,0.039680559
412,10,92766,96960,0.04325495
412,20,92466,95154,0.028248944
412,35,97236,101544,0.042424959
412,36,89280,93456,0.044684129
412,38,92298,95316,0.0316631
412,40,93930,98358,0.045019216
412,44,93114,97494,0.044925842
413,14,90726,93804,0.0328131
413,15,87768,90924,0.034710308
413,27,93060,97080,0.041409147
414,14,89382,93612,0.045186515
414,29,83610,87948,0.049324601
414,30,87402,91716,0.047036504
415,19,87546,91092,0.038927678
415,29,83280,86724,0.03971219
416,11,85320,88980,0.041132839
416,26,84474,88500,0.045491525
416,33,77310,81264,0.048656232
416,36,85008,88398,0.038349284
417,7,80688,83220,0.030425379
417,14,84024,86520,0.028848821
417,33,81918,85332,0.040008438
417,37,78072,81996,0.047855993
417,40,81312,85116,0.04469195
418,2,82110,86280,0.048331015
418,9,80268,82386,0.025708251
418,22,78522,81408,0.035451061
419,1,99282,100926,0.016289162
419,4,101274,101778,0.004951954
419,6,95226,98088,0.029177881
419,7,102360,107082,0.044097047
419,10,97368,98694,0.013435467
419,13,94626,98544,0.039758889
419,16,95280,98016,0.02791381
419,19,98772,99762,0.009923618
419,20,95646,97908,0.023103321
419,27,95610,98568,0.030009739
419,31,101244,102018,0.007586896
419,34,100482,103068,0.025090232
419,42,101088,104622,0.033778746
419,44,100908,102240,0.013028169
419,45,100008,102720,0.026401869
419,47,100440,101952,0.014830508
419,48,100698,104322,0.034738598
419,49,101040,101922,0.008653676
420,2,101898,107130,0.048837861
420,7,98178,99528,0.013564022
420,8,99234,100740,0.014949375
420,9,98670,100380,0.017035266
420,11,101646,104934,0.031333981
420,14,99072,101706,0.025898177
420,23,98748,101988,0.031768443
420,38,101868,105198,0.031654594
420,39,100536,102510,0.019256658
420,40,94434,98004,0.036427085
420,43,100656,102390,0.016935248
420,44,94014,97512,0.035872508
420,45,94074,97872,0.038805787
420,47,101028,104544,0.033631772
421,2,90420,93768,0.035705145
421,8,98448,103620,0.049913144
421,11,96096,99822,0.037326441
421,12,98676,102432,0.036668229
421,14,94638,97542,0.029771791
421,16,98508,103590,0.049058789
421,21,97830,101640,0.037485242
421,23,98988,103926,0.047514578
421,24,95184,97608,0.02483403
421,29,94356,97908,0.036278956
421,35,95994,98130,0.021767044
421,36,98034,103140,0.049505526
421,38,96960,100758,0.037694277
421,41,97740,101292,0.035066935
421,42,89262,93912,0.049514439
421,43,96468,101184,0.046608159
421,45,95262,98772,0.035536387
421,47,96258,98046,0.018236338
422,0,92508,96744,0.043785661
422,4,90870,94332,0.036700165
422,5,84468,88908,0.049939263
422,6,93624,98532,0.049811229
422,15,93888,98124,0.043169867
422,16,91260,93684,0.025874215
422,21,88512,91800,0.035816993
422,35,93144,96900,0.03876161
422,40,92880,96936,0.04184204
422,41,88110,92064,0.042948384
422,44,86586,90936,0.047835841
423,14,89916,93156,0.034780368
423,19,89658,94044,0.046637744
423,27,83664,87144,0.039933903
423,42,89148,91356,0.024169184
424,2,87954,90588,0.029076699
424,13,87072,90012,0.032662312
424,17,89586,94236,0.0493442
424,26,87168,91536,0.04771893
424,27,87216,89412,0.024560462
424,30,87960,92076,0.044702203
425,22,87270,91644,0.047728166
425,24,88518,91524,0.032843844
425,28,85098,86418,0.015274596
425,36,88626,90864,0.024630217
426,26,83418,87372,0.045254773
426,46,80538,84480,0.046661932
427,2,82344,84612,0.026804709
427,23,81390,84276,0.034244625
427,30,82446,84612,0.025599206
428,14,79224,80964,0.021491033
428,21,80502,83790,0.03924096
429,28,79206,82644,0.041600116
430,0,99774,101616,0.018127067
430,6,96000,98256,0.02296043
430,8,100380,105384,0.047483489
430,10,92652,96936,0.044194107
430,20,93048,96792,0.038680883
430,24,96096,98244,0.021863931
430,26,100224,102768,0.024754787
430,27,99636,103938,0.041390059
430,43,90840,95556,0.049353259
431,2,90480,94560,0.043147208
431,3,92448,94092,0.017472261
431,10,94242,96924,0.027671165
431,12,88884,93348,0.047821057
431,13,97404,99546,0.02151769
431,17,97242,99552,0.023203954
431,18,95712,97422,0.017552504
431,19,100704,103854,0.030331042
431,23,101316,105276,0.037615411
431,29,100134,102318,0.021345218
431,34,97272,99216,0.019593614
431,37,95724,97752,0.020746379
431,39,97854,100296,0.02434793
431,44,90684,93504,0.030159138
431,48,100740,105834,0.04813198
431,49,97734,99516,0.017906668
432,2,94026,98082,0.041353153
432,3,93204,96012,0.029246344
432,6,91290,95172,0.040789308
432,8,98208,101508,0.032509753
432,9,95256,99192,0.039680619
432,11,98586,102372,0.036982769
432,16,96942,100338,0.033845602
432,24,89358,93756,0.046908998
432,25,89544,92520,0.032166018
432,28,98412,102750,0.042218978
432,32,99792,104154,0.041880293
432,33,92394,95136,0.028821897
432,35,100224,105450,0.049559033
432,36,95718,97836,0.021648473
432,40,96816,100068,0.032497901
432,42,99852,104562,0.045045045
432,47,93288,96780,0.036081835
433,6,85860,89232,0.037789134
433,7,89406,92700,0.035533981
433,8,91098,94230,0.033237822
433,13,96996,101670,0.045972263
433,26,90330,92244,0.020749317
433,49,91842,94164,0.024659105
434,11,89682,93480,0.040629012
434,14,82644,86544,0.045063783
434,23,88980,91620,0.028814669
434,24,92412,97080,0.048084054
434,25,92640,94818,0.022970322
434,32,89094,91770,0.029159856
435,0,86100,87564,0.0167192
435,3,88188,90492,0.025460814
435,6,85734,88164,0.02756227
435,7,80562,84324,0.044613633
435,12,90558,95160,0.048360656
435,18,84744,87468,0.031142818
435,20,84972,87228,0.025863255
435,28,83868,86532,0.030786299
435,35,87906,90060,0.023917388
435,46,88170,91284,0.034113317
436,1,85470,88356,0.032663317
436,5,84936,88572,0.041051348
436,29,80262,83544,0.039284688
436,49,84714,85764,0.012242899
437,13,83838,85992,0.025048842
438,5,81192,84444,0.038510729
438,26,76956,80388,0.042692939
438,27,82512,86652,0.047777316
439,12,75102,78384,0.04187079
439,16,79782,81984,0.026858899
439,24,76296,78696,0.030497103
439,31,80340,82692,0.028442897
439,33,79548,81360,0.022271386
439,36,75414,78720,0.041996951
439,37,80154,83688,0.042228276
439,40,83550,87354,0.043546947
439,44,73104,76740,0.047380766
440,12,79344,82320,0.036151603
440,22,73302,76974,0.04770442
440,32,79776,81984,0.026932084
440,42,72930,76464,0.046217828
441,14,73956,76848,0.03763273
442,0,99048,103386,0.041959259
442,2,94680,97182,0.025745508
442,7,99036,99036,0.0
442,12,99048,102486,0.033546045
442,17,99480,100998,0.015030001
442,22,98040,98556,0.005235602
442,23,99540,102078,0.02486334
442,30,99384,100098,0.00713301
442,32,99588,102648,0.029810615
442,35,99180,101496,0.022818633
442,39,93732,96996,0.033650872
442,43,94656,97554,0.029706624
442,44,99204,103056,0.037377736
442,45,98976,99228,0.002539606
442,47,99240,101418,0.021475478
442,48,97932,98652,0.007298382
